AIPGENE22531_gene	0.326	0.069	K06238	collagen	Swiss-Prot	sp	A2AX52	CO6A4_MOUSE			
AIPGENE22671_gene	-0.321	0.000	K08132	collagen	Swiss-Prot	sp	Q60847	COCA1_MOUSE			
AIPGENE22688_gene	0.164	#N/A	K06238	collagen	Swiss-Prot	sp	P12111	CO6A3_HUMAN			
AIPGENE23222_gene	0.101	#N/A	K06238	collagen	Swiss-Prot	sp	A6NMZ7	CO6A6_HUMAN			
AIPGENE23625_gene	#N/A	#N/A	"K06238,K16628"	collagen	Swiss-Prot	sp	Q02388	CO7A1_HUMAN			
AIPGENE23626_gene	-0.433	#N/A	"K06238,K16628"	collagen	Swiss-Prot	sp	Q02388	CO7A1_HUMAN			
AIPGENE23663_gene	0.107	#N/A	K07603	collagen	Swiss-Prot	sp	Q9UMD9	COHA1_HUMAN			
AIPGENE23814_gene	#N/A	#N/A	K06236	collagen	Swiss-Prot	sp	A0MSJ1	CRA1B_DANRE			
AIPGENE23815_gene	-0.652	#N/A	K06236	collagen	Swiss-Prot	sp	A0MSJ1	CRA1B_DANRE			
AIPGENE23822_gene	-0.624	#N/A	K19479	collagen	Swiss-Prot	sp	P23206	COAA1_BOVIN			
AIPGENE2433_gene	#N/A	#N/A	K06238	collagen	Swiss-Prot	sp	O42401	MATN3_CHICK			
AIPGENE24337_gene	0.264	#N/A	K08132	collagen	Swiss-Prot	sp	P13944	COCA1_CHICK			
AIPGENE25153_gene	#N/A	#N/A	"K06238,K08133"	collagen	Swiss-Prot	sp	A6H584	CO6A5_MOUSE			
AIPGENE25170_gene	0.203	#N/A	K06236	collagen	Swiss-Prot	sp	O42350	CO1A2_LITCT			
AIPGENE25182_gene	#N/A	#N/A	K06236	collagen	Swiss-Prot	sp	A0MSJ1	CRA1B_DANRE			
AIPGENE25188_gene	0.263	#N/A	K08132	collagen	Swiss-Prot	sp	Q60847	COCA1_MOUSE			
AIPGENE25189_gene	0.316	0.384	K06236	collagen	Swiss-Prot	sp	O42350	CO1A2_LITCT			
AIPGENE25192_gene	0.553	0.406	K06236	collagen	Swiss-Prot	sp	Q17RW2	COOA1_HUMAN			
AIPGENE25193_gene	#N/A	#N/A	K06236	collagen	Swiss-Prot	sp	P02466	CO1A2_RAT			
AIPGENE25206_gene	-0.077	-0.355	K06237	collagen	Swiss-Prot	sp	Q23628	LON3_CAEEL			
AIPGENE25209_gene	0.313	#N/A	K08132	collagen	Swiss-Prot	sp	Q60847	COCA1_MOUSE			
AIPGENE25210_gene	#N/A	#N/A	K08132	collagen	Swiss-Prot	sp	Q60847	COCA1_MOUSE			
AIPGENE25624_gene	-0.929	#N/A	K16630	collagen	Swiss-Prot	sp	Q8NFW1	COMA1_HUMAN			
AIPGENE25863_gene	0.324	#N/A	K06236	collagen	Swiss-Prot	sp	A0MSJ1	CRA1B_DANRE			
AIPGENE25893_gene	0.066	#N/A	K06236	collagen	Swiss-Prot	sp	A0MSJ1	CRA1B_DANRE			
AIPGENE26098_gene	-0.690	0.000	K19479	collagen	Swiss-Prot	sp	Q03692	COAA1_HUMAN			
AIPGENE26654_gene	0.988	#N/A	"K06238,K16628"	collagen	Swiss-Prot	sp	Q5UNS9	COLL7_MIMIV			
AIPGENE27343_gene	0.283	#N/A	K06238	collagen	Swiss-Prot	sp	A2AX52	CO6A4_MOUSE			
AIPGENE27577_gene	-0.684	#N/A	K08133	collagen	Swiss-Prot	sp	P32018	COEA1_CHICK			
AIPGENE27781_gene	-0.480	#N/A	K06238	collagen	Swiss-Prot	sp	O42163	COCH_CHICK			
AIPGENE28039_gene	-0.263	-0.029	K08283	collagen	Swiss-Prot	sp	Q6VVX2	C43BP_CRIGR			
AIPGENE28392_gene	0.668	#N/A	"K06236,K06823"	collagen	Swiss-Prot	sp	Q5UQ13	COLL2_MIMIV			
AIPGENE28393_gene	#N/A	#N/A	"K06237,K06823"	collagen	Swiss-Prot	sp	Q5UQ13	COLL2_MIMIV			
AIPGENE3186_gene	#N/A	#N/A	K06238	collagen	Swiss-Prot	sp	A8TX70	CO6A5_HUMAN			
AIPGENE3187_gene	-0.014	#N/A	K06238	collagen	Swiss-Prot	sp	A8TX70	CO6A5_HUMAN			
AIPGENE3546_gene	-0.208	#N/A	K07603	collagen	Swiss-Prot	sp	Q9UMD9	COHA1_HUMAN			
AIPGENE4259_gene	#N/A	#N/A	K06238	collagen	Swiss-Prot	sp	A2AX52	CO6A4_MOUSE			
AIPGENE4457_gene	0.170	#N/A	K06238	collagen	Swiss-Prot	sp	O42401	MATN3_CHICK			
AIPGENE4458_gene	#N/A	#N/A	K16628	collagen	Swiss-Prot	sp	Q63870	CO7A1_MOUSE			
AIPGENE4459_gene	#N/A	#N/A	K16628	collagen	Swiss-Prot	sp	Q63870	CO7A1_MOUSE			
AIPGENE4528_gene	0.363	#N/A	"K06238,K08132"	collagen	Swiss-Prot	sp	Q60847	COCA1_MOUSE			
AIPGENE4549_gene	1.236	#N/A	K06238	collagen	Swiss-Prot	sp	A6H584	CO6A5_MOUSE			
AIPGENE4804_gene	-0.833	#N/A	K06236	collagen	Swiss-Prot	sp	Q3U962	CO5A2_MOUSE			
AIPGENE5458_gene	0.156	#N/A	K16630	collagen	Swiss-Prot	sp	Q8NFW1	COMA1_HUMAN			
AIPGENE5466_gene	#N/A	#N/A	"K08132,K16630"	collagen	Swiss-Prot	sp	Q99715	COCA1_HUMAN			
AIPGENE5467_gene	#N/A	#N/A	"K08132,K16630"	collagen	Swiss-Prot	sp	Q99715	COCA1_HUMAN			
AIPGENE5608_gene	0.935	0.332	K06236	collagen	Swiss-Prot	sp	Q5UQ13	COLL2_MIMIV			
AIPGENE6101_gene	-0.014	#N/A	K07603	collagen	Swiss-Prot	sp	A6QPB3	COHA1_BOVIN			
AIPGENE6806_gene	0.810	0.000	K06238	collagen	Swiss-Prot	sp	A8TX70	CO6A5_HUMAN			
AIPGENE6812_gene	-0.708	#N/A	K06238	collagen	Swiss-Prot	sp	Q28833	VWF_PIG			
AIPGENE6825_gene	0.640	#N/A	K06238	collagen	Swiss-Prot	sp	Q8C6K9	CO6A6_MOUSE			
AIPGENE7543_gene	0.136	0.000	K06236	collagen	Swiss-Prot	sp	Q30D77	COOA1_MOUSE			
AIPGENE7716_gene	-0.015	#N/A	"K06238,K16628"	collagen	Swiss-Prot	sp	P12111	CO6A3_HUMAN			
AIPGENE8036_gene	-0.104	#N/A	K08132	collagen	Swiss-Prot	sp	P15989	CO6A3_CHICK			
AIPGENE8273_gene	0.291	-0.066	K16628	collagen	Swiss-Prot	sp	Q5UNS9	COLL7_MIMIV			
AIPGENE8376_gene	0.540	0.486	K06236	collagen	Swiss-Prot	sp	P02466	CO1A2_RAT			
AIPGENE861_gene	#N/A	#N/A	K06238	collagen	Swiss-Prot	sp	A6H584	CO6A5_MOUSE			
AIPGENE9036_gene	-0.500	0.044	K06238	collagen	Swiss-Prot	sp	A2AX52	CO6A4_MOUSE			
AIPGENE9144_gene	#N/A	#N/A	K08132	collagen	Swiss-Prot	sp	Q80X19	COEA1_MOUSE			
AIPGENE9155_gene	-0.115	0.000	"K06238,K08132"	collagen	Swiss-Prot	sp	Q99715	COCA1_HUMAN			
AIPGENE9156_gene	-0.166	#N/A	"K06238,K08132"	collagen	Swiss-Prot	sp	Q99715	COCA1_HUMAN			
AIPGENE9157_gene	#N/A	#N/A	"K06238,K08132"	collagen	Swiss-Prot	sp	Q99715	COCA1_HUMAN			
AIPGENE9367_gene	-1.095	#N/A	K06236	collagen	TrEMBL	tr	C3ZKC1	C3ZKC1_BRAFL			
AIPGENE25697_gene	-0.744	#N/A	K10068	Complement receptor	Swiss-Prot	sp	A2AX52	CO6A4_MOUSE			
AIPGENE28157_gene	-0.931	#N/A	K10062	Complement receptor	Swiss-Prot	sp	Q2LK54	COL12_CHICK			
AIPGENE11186_gene	-1.035	#N/A	K01948	CPS1	Swiss-Prot	sp	P31327	CPSM_HUMAN			
AIPGENE1161_gene	0.119	0.000	K10416	dynein	Swiss-Prot	sp	Q4R5P6	DC1L2_MACFA			
AIPGENE12546_gene	0.016	0.000	K10415	dynein	Swiss-Prot	sp	Q0III3	DC1I2_BOVIN			
AIPGENE16201_gene	0.317	0.013	K10413	dynein	Swiss-Prot	sp	P37276	DYHC_DROME			
AIPGENE23302_gene	#N/A	#N/A	K10413	dynein	Swiss-Prot	sp	Q9P2D7	DYH1_HUMAN			
AIPGENE23309_gene	0.477	#N/A	K10414	dynein	Swiss-Prot	sp	Q8NCM8	DYHC2_HUMAN			
AIPGENE23360_gene	#N/A	#N/A	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE23378_gene	0.467	0.108	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE23386_gene	#N/A	#N/A	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE25424_gene	0.360	#N/A	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE27451_gene	1.893	0.000	K10413	dynein	Swiss-Prot	sp	Q9JHU4	DYHC1_MOUSE			
AIPGENE4969_gene	0.326	#N/A	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE7005_gene	0.216	#N/A	K10414	dynein	Swiss-Prot	sp	Q8NCM8	DYHC2_HUMAN			
AIPGENE9207_gene	0.344	#N/A	K10414	dynein	Swiss-Prot	sp	Q27802	DYHC2_TRIGR			
AIPGENE10124_gene	#N/A	0.000	K10415	dynein	Swiss-Prot	sp	Q0III3	DC1I2_BOVIN			
AIPGENE12054_gene	0.066	#N/A	K07299	Glucose transporter	Swiss-Prot	sp	P13355	GTR1_RABIT			
AIPGENE12082_gene	-0.228	0.000	"K07299,K08142"	Glucose transporter	Swiss-Prot	sp	Q8IRI6	GTR1_DROME			
AIPGENE12097_gene	0.313	0.071	K07299	Glucose transporter	Swiss-Prot	sp	P27674	GTR1_BOVIN			
AIPGENE24026_gene	-0.592	0.063	K07299	Glucose transporter	Swiss-Prot	sp	P79365	GTR1_SHEEP			
AIPGENE27618_gene	2.392	0.000	K00262	Glutamate dehydrogenase	Swiss-Prot	sp	P94598	DHE3_BACTN			
AIPGENE3776_gene	-2.019	-0.150	K00262	Glutamate dehydrogenase	Swiss-Prot	sp	P94598	DHE3_BACTN			
AIPGENE26077_gene	-1.523	0.000	K00261	Glutamate dehydrogenase	Swiss-Prot	sp	P82264	DHE3_CHAAC			
AIPGENE26078_gene	#N/A	#N/A	K00264	glutamate synthase	Swiss-Prot	sp	Q9C102	GLT1_SCHPO			
AIPGENE26763_gene	#N/A	#N/A	K00264	glutamate synthase	Swiss-Prot	sp	Q9C102	GLT1_SCHPO			
AIPGENE11175_gene	1.005	-0.200	K01915	Glutamine synthetase	Swiss-Prot	sp	P15105	GLNA_MOUSE			
AIPGENE14484_gene	-0.377	#N/A	K06585	integrin	Swiss-Prot	sp	Q13797	ITA9_HUMAN			
AIPGENE15997_gene	0.470	#N/A	K05719	integrin	Swiss-Prot	sp	Q61292	LAMB2_MOUSE			
AIPGENE17012_gene	#N/A	0.937	K05719	integrin	Swiss-Prot	sp	Q61292	LAMB2_MOUSE			
AIPGENE19159_gene	-2.015	0.096	K05719	integrin	Swiss-Prot	sp	Q16363	LAMA4_HUMAN			
AIPGENE21255_gene	#N/A	#N/A	K06584	integrin	Swiss-Prot	sp	A2ARA8	ITA8_MOUSE			
AIPGENE21256_gene	#N/A	0.000	"K06483,K06756"	integrin	Swiss-Prot	sp	Q00651	ITA4_MOUSE			
AIPGENE2368_gene	#N/A	#N/A	"K06483,K06756"	integrin	Swiss-Prot	sp	Q00651	ITA4_MOUSE			
AIPGENE23790_gene	-0.130	#N/A	K05719	integrin	Swiss-Prot	sp	A0JP86	LAMC1_XENTR			
AIPGENE2380_gene	0.398	0.062	"K05719,K06589"	integrin	Swiss-Prot	sp	Q1RPR6	ITB6_PIG			
AIPGENE2381_gene	-2.380	0.045	K05719	integrin	Swiss-Prot	sp	A0JP86	LAMC1_XENTR			
AIPGENE24439_gene	#N/A	#N/A	K05719	integrin	Swiss-Prot	sp	A0JP86	LAMC1_XENTR			
AIPGENE5806_gene	0.399	#N/A	K05719	integrin	Swiss-Prot	sp	A0JP86	LAMC1_XENTR			
AIPGENE5861_gene	0.421	0.000	K05719	integrin	Swiss-Prot	sp	P11584	ITBX_DROME			
AIPGENE6165_gene	0.501	0.000	"K06464,K06486,K06490,K06514,K06523,K06567,K06769"	integrin	Swiss-Prot	sp	Q3UV74	ITB2L_MOUSE			
AIPGENE8440_gene	0.433	0.000	"K02151,K06487,K06584"	integrin	Swiss-Prot	sp	A2ARA8	ITA8_MOUSE			
AIPGENE8470_gene	0.143	0.000	"K06482,K06485"	integrin	Swiss-Prot	sp	P26007	ITA6_CHICK			
AIPGENE12715_gene	0.557	#N/A	K05719	integrin	Swiss-Prot	sp	Q61292	LAMB2_MOUSE			
AIPGENE21711_gene	0.152	#N/A	K10396	Kinesin	Swiss-Prot	sp	P28738	KIF5C_MOUSE			
AIPGENE21712_gene	#N/A	0.000	K10396	Kinesin	Swiss-Prot	sp	P21613	KINH_DORPE			
AIPGENE27861_gene	-0.111	#N/A	K10396	Kinesin	Swiss-Prot	sp	P21613	KINH_DORPE			
AIPGENE7166_gene	-0.053	0.056	K10396	Kinesin	Swiss-Prot	sp	O60282	KIF5C_HUMAN			
AIPGENE7167_gene	#N/A	0.047	K10396	Kinesin	Swiss-Prot	sp	Q02224	CENPE_HUMAN			
AIPGENE7170_gene	0.147	#N/A	K10396	Kinesin	Swiss-Prot	sp	Q02224	CENPE_HUMAN			
AIPGENE7171_gene	#N/A	#N/A	K10396	Kinesin	Swiss-Prot	sp	Q9FZ06	ARK3_ARATH			
AIPGENE27192_gene	#N/A	#N/A	K10396	Kinesin	Swiss-Prot	sp	Q9FZ06	ARK3_ARATH			
AIPGENE27242_gene	#N/A	-0.025	K06528	LAMP	Swiss-Prot	sp	P05300	LAMP1_CHICK			
AIPGENE11861_gene	0.054	0.010	K06528	LAMP	Swiss-Prot	sp	Q05204	LAMP1_BOVIN			
AIPGENE11862_gene	#N/A	0.177	K16491	lipid transfer protein	Swiss-Prot	sp	Q9P2P6	STAR9_HUMAN			
AIPGENE18788_gene	1.297	#N/A	K16491	lipid transfer protein	Swiss-Prot	sp	Q9P2P6	STAR9_HUMAN			
AIPGENE19794_gene	-0.304	0.000	K08051	lipid transfer protein	Swiss-Prot	sp	B0YN54	GLTP_PANTR			
AIPGENE23053_gene	-0.284	0.000	K08764	lipid transfer protein	Swiss-Prot	sp	O62742	NLTP_RABIT			
AIPGENE17108_gene	0.289	0.000	K08764	lipid transfer protein	Swiss-Prot	sp	P11915	NLTP_RAT			
AIPGENE13622_gene	0.045	-0.028	K12387	Lysosomal-associated transmembrane protein	Swiss-Prot	sp	Q5U1W4	LAP4B_RAT			
AIPGENE19847_gene	-1.075	#N/A	K09624	Macrophage scavenger	Swiss-Prot	sp	P21758	MSRE_BOVIN			
AIPGENE1016_gene	0.696	0.040	K09624	Macrophage scavenger	Swiss-Prot	sp	Q05585	MSRE_RABIT			
AIPGENE10845_gene	0.312	#N/A	K08190	Monocarboxylate transporter	Swiss-Prot	sp	Q7RTX9	MOT14_HUMAN			
AIPGENE11807_gene	0.294	#N/A	"K08187,K08231"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE11808_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE11823_gene	-0.023	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE1249_gene	#N/A	0.000	K08231	Monocarboxylate transporter	Swiss-Prot	sp	P36021	MOT8_HUMAN			
AIPGENE1268_gene	#N/A	#N/A	"K08180,K08186"	Monocarboxylate transporter	Swiss-Prot	sp	Q5ZJU0	MOT9_CHICK			
AIPGENE1375_gene	-0.425	#N/A	K08181	Monocarboxylate transporter	Swiss-Prot	sp	Q8R0M8	MOT5_MOUSE			
AIPGENE13778_gene	#N/A	#N/A	K08180	Monocarboxylate transporter	Swiss-Prot	sp	Q503M4	MT12B_DANRE			
AIPGENE14188_gene	-0.661	#N/A	"K08182,K08189"	Monocarboxylate transporter	Swiss-Prot	sp	Q7RTY0	MOT13_HUMAN			
AIPGENE14417_gene	0.857	#N/A	"K08186,K08190"	Monocarboxylate transporter	Swiss-Prot	sp	Q7RTX9	MOT14_HUMAN			
AIPGENE15449_gene	0.560	#N/A	"K08187,K11810"	Monocarboxylate transporter	Swiss-Prot	sp	Q6P2X9	MOT12_XENTR			
AIPGENE15492_gene	0.375	#N/A	K08181	Monocarboxylate transporter	Swiss-Prot	sp	O15374	MOT5_HUMAN			
AIPGENE1625_gene	-0.521	#N/A	"K08183,K08187"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE17220_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE17221_gene	-2.290	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE17352_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE17430_gene	-0.589	#N/A	"K08182,K08190"	Monocarboxylate transporter	Swiss-Prot	sp	Q7RTX9	MOT14_HUMAN			
AIPGENE18211_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE18875_gene	0.007	0.569	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE18876_gene	0.751	0.038	"K08180,K08185"	Monocarboxylate transporter	Swiss-Prot	sp	Q90632	MOT3_CHICK			
AIPGENE1928_gene	#N/A	#N/A	"K08180,K08185"	Monocarboxylate transporter	Swiss-Prot	sp	Q90632	MOT3_CHICK			
AIPGENE20345_gene	1.784	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q3U9N9	MOT10_MOUSE			
AIPGENE20346_gene	-0.265	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE20347_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE2143_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE22079_gene	-0.621	0.084	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE22080_gene	-0.501	-0.048	"K08187,K08231"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE22081_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE23367_gene	#N/A	#N/A	"K08187,K08231"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE25402_gene	#N/A	0.000	K11810	Monocarboxylate transporter	Swiss-Prot	sp	Q8BGC3	MOT12_MOUSE			
AIPGENE26075_gene	-0.311	#N/A	"K08187,K11810"	Monocarboxylate transporter	Swiss-Prot	sp	Q6GM59	MOT12_XENLA			
AIPGENE27319_gene	#N/A	0.028	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE27388_gene	-0.488	#N/A	"K08187,K11810"	Monocarboxylate transporter	Swiss-Prot	sp	Q6P2X9	MOT12_XENTR			
AIPGENE28001_gene	-0.395	-0.101	"K08180,K08187"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE28297_gene	-1.084	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	O70461	MOT3_RAT			
AIPGENE2903_gene	0.607	0.053	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q3U9N9	MOT10_MOUSE			
AIPGENE2911_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE2965_gene	0.604	#N/A	"K08187,K08189"	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE2999_gene	0.243	0.127	"K08180,K08187"	Monocarboxylate transporter	Swiss-Prot	sp	P57788	MOT4_CHICK			
AIPGENE3051_gene	0.207	0.000	"K08184,K08187"	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE3117_gene	-0.611	#N/A	K08231	Monocarboxylate transporter	Swiss-Prot	sp	Q8K1P8	MOT8_RAT			
AIPGENE3148_gene	-1.117	#N/A	"K08179,K08185"	Monocarboxylate transporter	Swiss-Prot	sp	Q90632	MOT3_CHICK			
AIPGENE3158_gene	#N/A	#N/A	"K08181,K08231"	Monocarboxylate transporter	Swiss-Prot	sp	Q8R0M8	MOT5_MOUSE			
AIPGENE3164_gene	-0.784	#N/A	K08231	Monocarboxylate transporter	Swiss-Prot	sp	Q8K1P8	MOT8_RAT			
AIPGENE3241_gene	#N/A	#N/A	K08190	Monocarboxylate transporter	Swiss-Prot	sp	Q8K1C7	MOT14_MOUSE			
AIPGENE3385_gene	-0.432	#N/A	"K08180,K08185"	Monocarboxylate transporter	Swiss-Prot	sp	Q90632	MOT3_CHICK			
AIPGENE3410_gene	0.870	0.000	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE3427_gene	-0.180	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE6363_gene	-0.215	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	A1L1W9	MOT10_DANRE			
AIPGENE6374_gene	3.475	#N/A	"K08185,K08187"	Monocarboxylate transporter	Swiss-Prot	sp	O35308	MOT3_MOUSE			
AIPGENE9432_gene	0.389	#N/A	"K08187,K08231"	Monocarboxylate transporter	Swiss-Prot	sp	Q8K1P8	MOT8_RAT			
AIPGENE8848_gene	#N/A	#N/A	K08187	Monocarboxylate transporter	Swiss-Prot	sp	Q91Y77	MOT10_RAT			
AIPGENE12129_gene	-0.238	0.000	K02580	NFKB	Swiss-Prot	sp	P19838	NFKB1_HUMAN			
AIPGENE12171_gene	#N/A	-0.448	K13240	NOS - Nitric oxide synthase	Swiss-Prot	sp	Q9Z0J4	NOS1_MOUSE			
AIPGENE12185_gene	0.814	#N/A	K13240	NOS - Nitric oxide synthase	Swiss-Prot	sp	P29476	NOS1_RAT			
AIPGENE8142_gene	1.744	#N/A	K13240	NOS - Nitric oxide synthase	Swiss-Prot	sp	O19132	NOS1_RABIT			
AIPGENE10795_gene	0.263	#N/A	K13240	NOS - Nitric oxide synthase	Swiss-Prot	sp	Q9TUX8	NOS3_CANFA			
AIPGENE17411_gene	-1.064	#N/A	K08008	NOX	Swiss-Prot	sp	P52649	CY24B_PIG			
AIPGENE22656_gene	0.414	#N/A	K08008	NOX	Swiss-Prot	sp	Q95L74	CY24B_BISBI			
AIPGENE28914_gene	0.325	0.084	K08008	NOX	Swiss-Prot	sp	Q61093	CY24B_MOUSE			
AIPGENE5546_gene	0.948	#N/A	K08008	NOX	Swiss-Prot	sp	P52649	CY24B_PIG			
AIPGENE10597_gene	0.238	#N/A	K08008	NOX	Swiss-Prot	sp	Q61093	CY24B_MOUSE			
AIPGENE10605_gene	#N/A	#N/A	K14640	phosphate transporter	Swiss-Prot	sp	Q6PFM1	S20AB_DANRE			
AIPGENE14903_gene	0.785	0.000	K14640	phosphate transporter	Swiss-Prot	sp	Q5BL44	S20A1_XENTR			
AIPGENE14942_gene	1.681	0.083	K00922	PI3K	Swiss-Prot	sp	O00329	PK3CD_HUMAN			
AIPGENE27914_gene	0.054	0.022	K00922	PI3K	Swiss-Prot	sp	Q9Z1L0	PK3CB_RAT			
AIPGENE27915_gene	0.057	0.000	K00921	PI3P5K	Swiss-Prot	sp	Q9Y2I7	FYV1_HUMAN			
AIPGENE11397_gene	#N/A	#N/A	K00921	PI3P5K	Swiss-Prot	sp	Q9Y2I7	FYV1_HUMAN			
AIPGENE11398_gene	#N/A	#N/A	K00889	PI4P5K	Swiss-Prot	sp	O70161	PI51C_MOUSE			
AIPGENE11399_gene	0.146	0.000	K00889	PI4P5K	Swiss-Prot	sp	O70161	PI51C_MOUSE			
AIPGENE20356_gene	#N/A	#N/A	K00889	PI4P5K	Swiss-Prot	sp	O70161	PI51C_MOUSE			
AIPGENE20357_gene	0.774	0.000	K00889	PI4P5K	Swiss-Prot	sp	O70172	PI42A_MOUSE			
AIPGENE22563_gene	#N/A	#N/A	K00889	PI4P5K	Swiss-Prot	sp	Q5F356	PI42A_CHICK			
AIPGENE4824_gene	#N/A	0.000	K00889	PI4P5K	Swiss-Prot	sp	Q56YP2	PI5K1_ARATH			
AIPGENE13888_gene	0.533	0.041	K00889	PI4P5K	Swiss-Prot	sp	Q9SLG9	PI5K5_ARATH			
AIPGENE15785_gene	0.774	0.000	K00920	PI5P4K	Swiss-Prot	sp	O70172	PI42A_MOUSE			
AIPGENE25117_gene	#N/A	#N/A	K00920	PI5P4K	Swiss-Prot	sp	Q5F356	PI42A_CHICK			
AIPGENE18140_gene	0.833	0.000	K05759	Profilin	Swiss-Prot	sp	P19984	PROF2_ACACA			
AIPGENE393_gene	#N/A	0.109	K05759	Profilin	Swiss-Prot	sp	Q2NKT1	PROF4_BOVIN			
AIPGENE395_gene	-0.258	#N/A	K05759	Profilin	Swiss-Prot	sp	P68696	PRO1A_ACACA			
AIPGENE416_gene	-0.198	0.090	K12200	Programmed cell death 6-interacting protein	Swiss-Prot	sp	Q9W6C5	PDC6I_XENLA			
AIPGENE10564_gene	-0.705	0.256	K12200	Programmed cell death 6-interacting protein	Swiss-Prot	sp	Q9WU78	PDC6I_MOUSE			
AIPGENE10740_gene	-0.081	harry	K12200	Programmed cell death 6-interacting protein	Swiss-Prot	sp	Q9W6C5	PDC6I_XENLA			
AIPGENE12601_gene	#N/A	0.000	K12200	Programmed cell death 6-interacting protein	Swiss-Prot	sp	Q9W6C5	PDC6I_XENLA			
AIPGENE5165_gene	-1.652	-0.023	K07889	Rab5	Swiss-Prot	sp	Q5ZHW4	RAB5B_CHICK			
AIPGENE20564_gene	-1.423	0.000	K07916	Rab7	Swiss-Prot	sp	Q63481	RAB7L_RAT			
AIPGENE29038_gene	-0.099	#N/A	K07916	Rab7	Swiss-Prot	sp	Q91YQ1	RAB7L_MOUSE			
AIPGENE8319_gene	-0.254	0.000	K07897	Rab7	Swiss-Prot	sp	P18067	RAB7A_CANFA			
AIPGENE9786_gene	1.006	-0.047	K04392	RAC1	Swiss-Prot	sp	Q6RUV5	RAC1_RAT			
AIPGENE9803_gene	-0.210	#N/A	K04392	RAC1	Swiss-Prot	sp	Q6RUV5	RAC1_RAT			
AIPGENE2900_gene	-0.129	-0.044	K04392	RAC1	Swiss-Prot	sp	Q03206	RAC1_CAEEL			
AIPGENE3914_gene	0.361	#N/A	K08007	Radixin	Swiss-Prot	sp	P31976	EZRI_BOVIN			
AIPGENE4001_gene	0.570	#N/A	"K05762,K08007"	Radixin	Swiss-Prot	sp	Q32LP2	RADI_BOVIN			
AIPGENE15827_gene	-0.635	-0.071	K00128	Retinal dehydrogenase	Swiss-Prot	sp	P27463	AL1A1_CHICK			
AIPGENE21674_gene	1.535	0.064	K00128	Retinal dehydrogenase	Swiss-Prot	sp	P27463	AL1A1_CHICK			
